ad,height,width,aratio,url*media,url*blipverts,url*advertising+blipverts,url*cnet,url*time+1998,url*tvgencom,url*ad+gif,url*afnorg,url*sharewarecom,url*wwwyahoocouk,url*heartland+pointe,url*468x60,url*adsswitchboardcom,url*images+geoguideii,url*preferencescom,url*wiredcom,url*go2net,url*kats,url*any+time,url*homenetscapecom,url*doubleclicknet,url*lycosde,url*ng+spacedesc,url*site,url*pointe+1154,url*banners,url*image+ng,url*wwwafnorg,url*time,url*banner,url*times,url*imagesgo2netcom,url*advertising+graphics,url*ads+media,url*wwwglobeccomau,url*wwwireland-todayie,url*sponsor,url*wwwnewscom,url*memberbanners,url*icons,url*irish+times,url*media+images,url*geocitiescom,url*wwwuklycosde,url*runofsite,url*afn47757,url*gifs,url*valley,url*images+home,url*newscom,url*netscapecom,url*w+gif,url*aolcom,url*irish-timescom,url*irish,url*addoubleclicknet,url*adpreferencescom,url*wwwgeocitiescom,url*com,url*go2net+ads,url*cat,url*switchboardcom,url*staticwiredcom,url*memberbanners+live,url*adv+images,url*runofsite+any,url*bin,url*1154+graypaw,url*img+ads,url*go2netcom,url*advertising,url*tkaine,url*valley+2647,url*any,url*image,url*heartland+valley,url*adv,url*ads,url*wwwsharewarecom,url*images+ads,url*banner+gif,url*globeccomau,url*pointe,url*membersaolcom,url*yahoocouk,url*button,url*graypaw+gif,url*live,url*assets,url*uk,url*ng,url*spacedesc,url*ad,url*uk+gif,url*marketing,url*heartland,url*ireland-todayie,url*times+graphics,url*b+gif,url*wwwirish-timescom,url*ad+icons,url*button+gif,url*graypaw,url*excitecom,url*graphics+ad,url*geoguideii,url*graphics,origurl*and,origurl*wwwyahoocouk,origurl*target+�ion,origurl*0+rpp,origurl*wwwthriveonlinecom,origurl*sharewarecom,origurl*jun,origurl*wwwlycoscouk,origurl*target,origurl*1154+index,origurl*irish-timescom,origurl*pointe,origurl*�ion+0,origurl*hem1passagense,origurl*wwwglobeccomau,origurl*times+paper,origurl*geocitiescom,origurl*kattsida,origurl*membersaolcom,origurl*valley+2647,origurl*tkaine,origurl*cgidir+dll,origurl*heartland,origurl*crawler,origurl*timeout+5,origurl*library,origurl*valley,origurl*kushmerick,origurl*sw,origurl*st,origurl*pointe+1154,origurl*search,origurl*nav,origurl*wwwafnorg,origurl*heartland+pointe,origurl*00+html,origurl*homenetscapecom,origurl*dll,origurl*fr,origurl*passagense,origurl*5+hpe,origurl*rpp,origurl*news,origurl*midnite,origurl*times,origurl*newscom,origurl*paper,origurl*paper+1998,origurl*kattsida+html,origurl*20+timeout,origurl*lycoscouk,origurl*afn47757+midnite,origurl*hpe,origurl*wwwmetacrawlercom,origurl*metacrawlercom,origurl*general+kushmerick,origurl*afnorg,origurl*timeout,origurl*general,origurl*switchboardcom,origurl*cgidir,origurl*bin+cgidir,origurl*lovisa1,origurl*cat,origurl*excitecom,origurl*cats,origurl*irish+times,origurl*crawler+general,origurl*netscapecom,origurl*wwwnewscom,origurl*rpp+20,origurl*story,origurl*thriveonlinecom,origurl*zdnetcom,origurl*wwwirish-timescom,origurl*hpe+10,origurl*wwwsharewarecom,origurl*bin,origurl*aolcom,origurl*yahoocouk,origurl*globeccomau,origurl*afn47757,origurl*wwwgeocitiescom,origurl*midnite+htm,origurl*lovisa1+kattsida,origurl*wiredcom,origurl*irish,origurl*method,origurl*heartland+valley,origurl*kushmerick+method,origurl*txt,origurl*method+0,origurl*index+html,origurl*asp,origurl*netcenter,origurl*ion,ancurl*cnet+cat,ancurl*geoguide,ancurl*2fcrawler,ancurl*tkaine+kats,ancurl*clickthru+clickid,ancurl*redirect,ancurl*com+ads,ancurl*cnet,ancurl*time+1998,ancurl*cgiadman,ancurl*linkpg+htm,ancurl*nph,ancurl*sharewarecom,ancurl*jump,ancurl*nsadshotwiredcom,ancurl*net,ancurl*relocate+ad,ancurl*wwwyahoocouk,ancurl*heartland+pointe,ancurl*msn,ancurl*468x60,ancurl*bin+click,ancurl*general,ancurl*redir,ancurl*webringorg,ancurl*uk+sv,ancurl*mem,ancurl*next,ancurl*adclick,ancurl*exe+cid,ancurl*bin+webring,ancurl*n+a,ancurl*kats,ancurl*clickid,ancurl*any+time,ancurl*1+cid,ancurl*ring,ancurl*nph+adclick,ancurl*adclick+exe,ancurl*event,ancurl*general+site,ancurl*2fclick,ancurl*homenetscapecom,ancurl*click+runid,ancurl*doubleclicknet,ancurl*st+uk,ancurl*ng+spacedesc,ancurl*familyid,ancurl*yahoo,ancurl*site,ancurl*pointe+1154,ancurl*cat+general,ancurl*ukie,ancurl*wwwlycoscouk,ancurl*redirect+cgi,ancurl*time,ancurl*http+ad,ancurl*2f+2fwww,ancurl*ad+bin,ancurl*4+mem,ancurl*image+http,ancurl*d+ukie,ancurl*co+uk,ancurl*redirect+http,ancurl*1+d,ancurl*magic+adclick,ancurl*excite+468x60,ancurl*click+ng,ancurl*http+2f,ancurl*wwwglobeccomau,ancurl*schwab,ancurl*a+uk,ancurl*wwwnewscom,ancurl*2fclick+ng,ancurl*adsmsncom,ancurl*pluggo2netcom,ancurl*geocitiescom,ancurl*wwwwebringorg,ancurl*groupid+1,ancurl*gif+pk,ancurl*adid,ancurl*edition,ancurl*gid,ancurl*bin+geoguide,ancurl*type,ancurl*ng+type,ancurl*bin+cgiadman,ancurl*adcount+plx,ancurl*1+familyid,ancurl*yahoocom,ancurl*page,ancurl*runofsite,ancurl*site+sw,ancurl*site+ne,ancurl*qual,ancurl*exe,ancurl*1154+linkpg,ancurl*desc,ancurl*bin+acc,ancurl*delv,ancurl*webring+ring,ancurl*runid,ancurl*newscom,ancurl*lycoscouk,ancurl*526+redirect,ancurl*ads+msn,ancurl*netscapecom,ancurl*click+profileid,ancurl*qual+mc,ancurl*dll,ancurl*dir,ancurl*event+ng,ancurl*3a+2fcrawler,ancurl*cgiadman+dll,ancurl*magic,ancurl*bin+ad,ancurl*irish-timescom,ancurl*http+www,ancurl*homepage,ancurl*addoubleclicknet,ancurl*exec,ancurl*mem+1,ancurl*msn+com,ancurl*preferences,ancurl*wwwgeocitiescom,ancurl*com,ancurl*cid,ancurl*cfm,ancurl*cat,ancurl*switchboardcom,ancurl*ad+preferences,ancurl*adcount,ancurl*thejeepcom,ancurl*www+yahoo,ancurl*desc+4,ancurl*runofsite+any,ancurl*url,ancurl*area,ancurl*bin,ancurl*go2netcom,ancurl*delv+dir,ancurl*edition+cnet,ancurl*tkaine,ancurl*asp,ancurl*relocate,ancurl*468x60+runofsite,ancurl*any,ancurl*image,ancurl*ads,ancurl*wwwyahoocom,ancurl*acc,ancurl*wwwsharewarecom,ancurl*dir+qual,ancurl*globeccomau,ancurl*ukie+s,ancurl*629+redirect,ancurl*pointe,ancurl*http+ads,ancurl*yahoocouk,ancurl*msncom,ancurl*groupid,ancurl*geoguide+geoguide,ancurl*excite,ancurl*link,ancurl*uk,ancurl*sw,ancurl*sv,ancurl*st,ancurl*pl,ancurl*pk,ancurl*ng,ancurl*ne,ancurl*mc,ancurl*spacedesc,ancurl*id,ancurl*go,ancurl*gg,ancurl*bin+nph,ancurl*t+s,ancurl*de,ancurl*co,ancurl*plx+http,ancurl*ad,ancurl*linkpg,ancurl*webring,ancurl*ref,ancurl*2fwww,ancurl*hotwiredcom,ancurl*marketing,ancurl*heartland,ancurl*s+b,ancurl*clickthru,ancurl*acc+clickthru,ancurl*3a,ancurl*wwwirish-timescom,ancurl*2f,ancurl*dll+type,ancurl*adclick+id,ancurl*click,ancurl*preferences+com,ancurl*url+http,ancurl*excitecom,ancurl*2fcgi,ancurl*bin+adcount,ancurl*mc+3a,ancurl*plx,ancurl*wwwthejeepcom,ancurl*type+click,ancurl*tagvalues,ancurl*profileid,ancurl*tagvalues+13,alt*your,alt*and,alt*all,alt*our,alt*here,alt*the,alt*download,alt*for+a,alt*visit+our,alt*online,alt*now,alt*click+here,alt*up,alt*to,alt*net,alt*click,alt*at,alt*ad,alt*book,alt*com,alt*geocities,alt*banner,alt*find,alt*here+for,alt*get,alt*from,alt*page,alt*visit,alt*free,alt*award,alt*for,alt*here+to,alt*you,alt*home,caption*and,caption*click+here,caption*the,caption*here+for,caption*your,caption*here,caption*click,caption*for,caption*you
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
